,employee_id,number_project,average_montly_hours,time_spend_company,Work_accident,left,promotion_last_5years,department,salary
8357,49345,5,169,3,0,0,0,technical,low
8358,49350,3,227,4,1,0,0,technical,low
8359,49351,3,147,4,0,0,0,technical,low
8360,74507,3,227,2,0,0,0,technical,low
8361,49371,4,166,3,0,0,0,technical,low
8362,49389,4,168,6,0,0,0,technical,medium
8363,49391,3,229,6,0,0,0,technical,medium
8364,49393,3,134,3,0,0,0,technical,medium
8365,49404,3,196,3,0,0,0,technical,medium
8366,49405,4,181,3,0,0,0,technical,medium
8367,49406,4,177,3,1,0,0,support,medium
8368,49420,3,272,2,1,0,0,support,medium
8369,49427,3,213,3,0,0,0,support,medium
8370,49430,6,220,3,0,0,0,support,medium
8371,49432,4,274,2,0,0,0,support,medium
8372,49436,6,242,6,0,0,0,support,medium
8373,49438,4,182,3,0,0,0,support,medium
8374,49443,5,172,4,0,0,0,support,medium
8375,49451,3,226,3,0,0,0,support,medium
8376,74569,3,132,2,0,0,0,support,medium
8377,74926,6,121,3,0,0,0,support,medium
8378,49466,4,207,2,0,0,0,technical,medium
8379,49471,2,141,3,0,0,0,technical,medium
8380,49472,5,189,3,0,0,0,technical,medium
8381,49473,6,269,4,1,0,0,management,medium
8382,75259,4,200,4,0,0,0,IT,medium
8383,49515,3,199,2,0,0,0,IT,medium
8384,76010,4,213,3,0,0,0,IT,medium
8385,49527,6,105,4,0,0,0,IT,high
8386,49535,4,141,2,0,0,0,IT,low
8387,76452,3,255,3,1,0,0,product_mng,medium
8388,77363,3,217,4,0,0,0,product_mng,medium
8389,49566,6,165,5,0,0,0,product_mng,medium
8390,78068,5,220,2,0,0,0,product_mng,medium
8391,49582,4,241,4,0,0,0,IT,medium
8392,49591,5,274,3,0,0,0,RandD,medium
8393,49599,4,224,4,0,0,0,RandD,medium
8394,49608,5,240,5,0,0,0,RandD,medium
8395,78402,5,210,3,0,0,0,RandD,medium
8396,49610,3,215,2,0,0,0,RandD,medium
8397,49613,4,254,2,0,0,0,marketing,low
8398,49615,4,150,4,1,0,0,sales,low
8399,49621,4,177,3,0,0,0,accounting,low
8400,49633,5,101,4,1,0,0,support,low
8401,49638,3,183,2,0,0,0,technical,low
8402,49645,3,224,3,0,0,0,management,low
8403,49647,3,263,3,0,0,0,marketing,low
8404,49659,3,207,2,0,0,0,marketing,high
8405,49674,3,243,3,0,0,0,marketing,low
8406,49678,3,157,4,1,0,0,sales,high
8407,49680,3,242,3,0,0,0,sales,high
8408,78658,4,265,2,0,0,0,sales,low
8409,49685,3,196,4,0,0,0,sales,low
8410,49687,4,135,2,0,0,0,sales,high
8411,49714,6,270,3,0,0,0,sales,low
8412,49716,4,201,2,0,0,0,sales,medium
8413,49717,5,225,4,0,0,0,sales,high
8414,49722,4,205,3,0,0,0,sales,medium
8415,49724,3,131,3,0,0,0,sales,medium
8416,49727,2,118,4,0,0,0,sales,medium
8417,49736,5,187,3,0,0,0,sales,medium
8418,78796,3,275,2,0,0,0,sales,high
8419,49769,5,125,4,0,0,0,sales,medium
8420,49773,4,270,3,1,0,0,sales,medium
8421,49776,2,123,2,0,0,0,sales,medium
8422,49784,3,281,3,0,0,0,sales,high
8423,49785,3,223,2,0,0,0,sales,medium
8424,49788,3,268,2,0,0,0,sales,high
8425,49793,4,174,3,0,0,0,accounting,low
8426,49795,3,162,3,1,0,0,accounting,medium
8427,49799,3,192,3,0,0,0,accounting,medium
8428,49800,4,178,3,0,0,0,hr,medium
8429,49811,3,250,2,0,0,0,hr,medium
8430,49813,3,262,4,0,0,0,hr,low
8431,49827,5,194,3,1,0,0,hr,low
8432,49830,3,146,3,0,0,0,technical,low
8433,78960,4,245,2,0,0,0,technical,low
8434,49848,3,131,2,0,0,0,technical,low
8435,49852,3,108,4,0,0,0,technical,low
8436,49856,5,206,3,0,0,0,technical,low
8437,49858,3,146,4,1,0,0,technical,low
8438,49859,2,171,2,0,0,0,technical,low
8439,49865,4,173,2,1,0,0,technical,low
8440,49868,5,240,3,0,0,0,technical,high
8441,49872,4,199,2,0,0,0,technical,low
8442,49883,3,237,3,1,0,0,technical,low
8443,80079,3,258,4,0,0,0,support,low
8444,49889,4,269,3,1,0,0,support,low
8445,49902,5,245,4,0,0,0,support,high
8446,49908,4,164,3,0,0,0,support,low
8447,49933,4,256,3,1,0,0,support,low
8448,49942,4,213,3,0,0,0,support,low
8449,49948,3,193,3,1,0,0,support,high
8450,49950,3,179,2,0,0,0,support,low
8451,49959,6,278,5,1,0,0,support,medium
8452,80227,3,256,2,0,0,0,support,high
8453,49969,5,173,4,0,0,0,support,medium
8454,49975,4,179,3,0,0,0,technical,high
8455,49980,4,145,5,0,0,0,technical,medium
8456,49982,3,168,4,0,0,0,technical,medium
8457,49989,4,213,3,0,0,0,management,medium
8458,49990,6,150,5,0,0,0,IT,medium
8459,50002,3,262,3,0,0,0,IT,medium
8460,50008,4,149,4,1,0,0,IT,medium
8461,50016,5,139,2,0,0,0,IT,medium
8462,50031,3,272,2,0,0,0,IT,medium
8463,50036,3,252,4,0,0,0,product_mng,high
8464,80291,3,232,4,0,0,0,product_mng,low
8465,50046,3,266,2,0,0,0,product_mng,medium
8466,50050,4,264,3,0,0,0,product_mng,medium
8467,50052,4,142,2,0,0,0,IT,medium
8468,50058,5,208,4,0,0,0,RandD,medium
8469,50059,5,178,2,1,0,0,RandD,medium
8470,50060,5,192,3,0,0,0,RandD,medium
8471,50067,4,242,2,0,0,0,RandD,medium
8472,50068,4,277,5,0,0,0,RandD,medium
8473,80524,3,173,2,1,0,0,marketing,medium
8474,50074,4,276,6,0,0,0,marketing,high
8475,50075,2,189,3,0,0,0,sales,low
8476,50077,4,139,2,0,0,0,accounting,low
8477,50079,5,140,3,0,0,0,support,low
8478,50080,5,191,3,1,0,0,technical,high
8479,50081,5,178,2,0,0,0,management,low
8480,50085,4,184,3,0,0,0,marketing,low
8481,50090,3,144,3,0,0,0,marketing,low
8482,80715,3,160,2,0,0,0,marketing,high
8483,50098,3,225,2,0,0,0,sales,low
8484,50100,5,266,2,0,0,0,sales,low
8485,80847,5,154,2,0,0,0,sales,low
8486,50118,4,142,2,1,0,0,sales,low
8487,50122,3,207,4,1,0,0,sales,low
8488,50126,4,162,3,0,0,0,sales,low
8489,50128,6,287,5,1,0,0,sales,low
8490,50131,2,270,6,1,0,0,sales,medium
8491,50132,5,160,4,1,0,0,sales,medium
8492,50136,6,113,2,0,0,0,sales,medium
8493,50140,4,178,4,0,0,0,sales,medium
8494,50153,3,153,2,0,0,0,sales,medium
8495,50161,4,255,2,0,0,0,sales,medium
8496,50168,4,257,3,1,0,0,sales,medium
8497,50169,4,243,3,0,0,0,sales,medium
8498,50170,3,179,3,0,0,0,sales,medium
8499,50176,3,123,2,0,0,0,sales,medium
8500,50180,3,132,2,0,0,0,sales,medium
8501,50190,3,134,3,0,0,0,sales,medium
8502,50192,3,277,2,1,0,0,accounting,high
8503,50194,5,265,2,0,0,0,accounting,low
8504,50196,4,269,4,0,0,0,accounting,medium
8505,50198,4,156,4,0,0,0,hr,medium
8506,50199,6,237,5,0,0,0,hr,medium
8507,50202,3,271,2,0,0,0,hr,medium
8508,50203,3,206,2,0,0,0,hr,low
8509,81235,4,192,3,0,0,0,technical,low
8510,50208,4,230,3,0,0,0,technical,low
8511,81392,4,261,3,0,0,0,technical,low
8512,50223,3,173,3,1,0,0,technical,low
8513,50238,2,109,4,1,0,0,technical,low
8514,50240,3,247,4,0,0,0,technical,low
8515,50241,5,163,3,0,0,0,technical,low
8516,50254,4,149,4,0,0,0,technical,low
8517,50256,6,218,6,0,0,0,technical,low
8518,50259,4,194,2,0,0,0,technical,low
8519,50265,4,157,2,0,0,0,technical,low
8520,50273,5,244,3,0,0,0,support,low
8521,50278,5,169,2,0,0,0,support,low
8522,81492,2,146,3,1,0,0,support,low
8523,84366,5,207,3,0,0,0,support,low
8524,50292,3,195,5,0,0,0,support,low
8525,50305,6,148,4,0,0,0,support,low
8526,50308,3,272,2,0,0,0,support,low
8527,50314,3,185,2,0,0,0,support,low
8528,50327,5,260,2,1,0,0,support,low
8529,50331,3,182,2,1,0,0,support,medium
8530,50332,3,195,3,0,0,0,support,medium
8531,50351,3,168,3,0,0,0,technical,medium
8532,85002,3,198,4,1,0,0,technical,medium
8533,50366,5,172,2,0,0,0,technical,medium
8534,85634,4,216,2,1,0,0,management,medium
8535,50369,3,232,2,0,0,0,IT,medium
8536,86119,3,148,3,0,0,0,IT,medium
8537,50386,4,210,2,0,0,0,IT,medium
8538,87012,3,197,2,0,0,0,IT,medium
8539,50403,4,241,3,0,0,0,IT,medium
8540,50408,5,154,2,0,0,0,product_mng,medium
8541,50412,3,259,2,0,0,0,product_mng,high
8542,50416,4,106,2,1,0,0,product_mng,low
8543,50425,5,262,2,0,0,0,product_mng,medium
8544,50427,2,202,2,0,0,0,IT,medium
8545,50434,5,174,5,1,0,0,RandD,medium
8546,50439,4,240,2,0,0,0,RandD,medium
8547,50448,5,247,3,0,0,0,RandD,low
8548,50468,4,148,3,0,0,0,RandD,low
8549,87176,5,187,2,1,0,0,RandD,low
8550,50475,4,183,3,0,0,0,marketing,low
8551,50480,4,240,2,0,0,0,sales,low
8552,50496,4,149,3,0,0,0,accounting,low
8553,50504,2,130,3,0,0,0,support,low
8554,50505,4,203,2,0,0,0,technical,low
8555,50507,3,218,3,0,0,0,management,low
8556,50514,4,204,3,1,0,0,marketing,low
8557,50523,4,163,3,1,0,0,marketing,low
8558,87343,4,183,3,0,0,0,marketing,low
8559,50529,4,211,4,0,0,0,sales,low
8560,50535,5,156,5,1,0,0,sales,low
8561,89085,3,196,3,0,0,0,sales,low
8562,50571,4,162,2,0,0,0,sales,low
8563,50576,3,218,4,0,0,0,sales,low
8564,50577,4,135,2,1,0,0,sales,low
8565,89561,2,273,3,0,0,0,sales,low
8566,89602,3,241,3,0,0,0,sales,low
8567,50595,6,285,4,0,0,0,sales,low
8568,50598,6,236,3,0,0,0,sales,medium
8569,50600,4,222,3,0,0,0,sales,medium
8570,90113,4,242,3,0,0,0,sales,medium
8571,50617,5,166,3,0,0,0,sales,medium
8572,50625,3,172,3,0,0,0,sales,medium
8573,91723,4,249,2,0,0,0,sales,medium
8574,50642,4,180,2,0,0,0,sales,medium
8575,91972,4,197,4,0,0,0,sales,medium
8576,50647,5,185,2,0,0,0,sales,medium
8577,92192,3,171,2,0,0,0,sales,medium
8578,50657,6,191,6,0,0,0,accounting,medium
8579,50658,4,250,2,0,0,0,accounting,medium
8580,92311,5,199,3,0,0,0,accounting,high
8581,92574,3,139,2,0,0,0,hr,low
8582,50665,3,224,3,0,0,0,hr,medium
8583,50676,3,227,3,0,0,0,hr,medium
8584,50680,4,198,2,0,0,0,hr,medium
8585,93929,5,165,5,0,0,0,technical,medium
8586,50692,4,199,3,0,0,0,technical,low
8587,50693,5,203,3,0,0,0,technical,low
8588,50694,4,243,3,1,0,0,technical,low
8589,50699,3,135,3,0,0,0,technical,low
8590,50700,4,100,4,1,0,0,technical,low
8591,95120,2,150,3,1,0,0,technical,low
8592,50707,4,252,3,0,0,0,technical,low
8593,50710,3,98,3,0,0,0,technical,low
8594,50713,3,262,3,0,0,0,technical,low
8595,50714,3,257,3,0,0,0,technical,low
8596,50730,3,160,3,0,0,0,support,low
8597,95156,3,190,3,0,0,0,support,low
8598,95247,3,231,2,0,0,0,support,low
8599,50751,3,190,4,0,0,0,support,low
8600,95542,4,181,3,0,0,0,support,low
8601,50760,4,273,3,0,0,0,support,low
8602,50778,5,214,6,1,0,0,support,low
8603,50780,4,192,2,0,0,0,support,low
8604,50783,4,224,2,0,0,0,support,low
8605,50793,3,96,3,0,0,0,support,low
8606,50826,3,276,4,0,0,0,support,low
8607,50831,3,162,2,1,0,0,technical,medium
8608,50845,4,190,4,0,0,0,technical,medium
8609,50846,4,147,3,0,0,0,technical,medium
8610,50853,4,143,3,0,0,0,management,medium
8611,50855,5,280,6,1,0,0,IT,medium
8612,50860,3,137,2,0,0,0,IT,medium
8613,50861,3,259,6,0,0,0,IT,medium
8614,50864,4,176,3,1,0,0,IT,medium
8615,50875,5,231,4,1,0,0,IT,medium
8616,50879,3,104,3,0,0,0,product_mng,medium
8617,50883,5,224,2,0,0,0,product_mng,medium
8618,50893,4,202,3,1,0,0,product_mng,medium
8619,96321,4,180,3,0,0,0,product_mng,high
8620,50904,3,228,2,1,0,0,IT,low
8621,50906,5,165,2,0,0,0,RandD,medium
8622,50908,2,177,6,0,0,0,RandD,medium
8623,50911,3,194,2,1,0,0,RandD,medium
8624,50916,3,192,4,1,0,0,RandD,medium
8625,96403,4,171,2,0,0,0,RandD,low
8626,96962,3,187,2,0,0,0,marketing,low
8627,50949,3,205,3,0,0,0,sales,low
8628,50951,5,230,4,1,0,0,accounting,low
8629,50955,5,172,2,0,0,0,support,low
8630,50960,4,167,3,1,0,0,technical,low
8631,50970,5,145,3,0,0,0,management,low
8632,99779,3,166,3,0,0,0,marketing,low
8633,50973,3,148,3,0,0,0,marketing,low
8634,50982,5,223,3,0,0,0,marketing,low
8635,50984,2,123,4,0,0,0,sales,low
8636,50987,3,158,3,0,0,0,sales,low
8637,3145,3,223,2,0,0,0,sales,low
8638,51000,3,252,3,0,0,0,sales,low
8639,51013,5,143,2,0,0,0,sales,low
8640,51016,5,131,6,0,0,0,sales,low
8641,51023,5,206,4,1,0,0,sales,low
8642,51037,4,210,3,0,0,0,sales,low
8643,51045,4,262,3,0,0,0,sales,medium
8644,51056,4,147,3,0,0,0,sales,medium
8645,51057,4,259,3,0,0,0,sales,medium
8646,51059,4,174,3,0,0,0,sales,medium
8647,4087,3,150,4,0,0,0,sales,medium
8648,51083,4,219,2,0,0,0,sales,medium
8649,51085,5,178,4,0,0,0,sales,medium
8650,51091,3,269,3,1,0,0,sales,medium
8651,51097,6,205,5,1,0,0,sales,medium
8652,51099,3,232,3,1,0,0,sales,medium
8653,51102,3,193,3,0,0,0,sales,medium
8654,51128,3,110,2,0,0,0,accounting,medium
8655,51132,4,208,3,0,0,0,accounting,high
8656,51142,5,157,4,0,0,0,accounting,low
8657,4120,5,187,4,0,0,0,hr,medium
8658,51147,4,226,3,0,0,0,hr,medium
8659,51151,4,266,3,0,0,0,hr,medium
8660,51157,3,159,3,0,0,0,hr,medium
8661,51159,4,259,3,1,0,0,technical,low
8662,51165,4,150,3,1,0,0,technical,low
8663,51173,4,152,3,0,0,0,technical,low
8664,51177,5,245,2,0,0,0,technical,low
8665,51178,5,227,2,0,0,0,technical,low
8666,51185,4,261,3,0,0,0,technical,low
8667,51188,4,162,3,1,0,0,technical,low
8668,51192,4,193,3,0,0,0,technical,low
8669,51195,4,144,2,0,0,0,technical,low
8670,51199,6,151,2,0,0,0,technical,low
8671,51201,4,225,2,0,0,0,technical,low
8672,4466,5,170,2,0,0,0,support,low
8673,4663,4,246,3,1,0,0,support,low
8674,51244,4,254,3,0,0,0,support,low
8675,51249,2,193,4,0,0,0,support,low
8676,5554,4,175,3,0,0,0,support,low
8677,51276,3,123,4,0,0,0,support,low
8678,51281,3,178,5,0,0,0,support,low
8679,51285,3,259,2,0,0,0,support,low
8680,6278,5,201,6,0,0,0,support,low
8681,51302,4,185,3,0,0,0,support,low
8682,6674,2,166,3,0,0,0,support,medium
8683,7396,4,213,4,0,0,0,technical,medium
8684,51321,4,138,2,0,0,0,technical,medium
8685,51326,3,168,2,0,0,0,technical,medium
8686,51328,4,197,3,0,0,0,management,medium
8687,51334,5,220,3,0,0,0,IT,medium
8688,51343,3,101,3,1,0,0,IT,medium
8689,51345,4,175,3,1,0,0,IT,medium
8690,51352,5,181,5,0,0,0,IT,medium
8691,51355,3,157,3,0,0,0,IT,medium
8692,51356,3,247,2,0,0,0,product_mng,medium
8693,51377,5,244,2,0,0,0,product_mng,medium
8694,51380,4,152,5,0,0,0,product_mng,high
8695,51388,5,176,4,0,0,0,product_mng,low
8696,7489,5,241,2,0,0,0,IT,medium
8697,51400,4,240,2,0,0,0,RandD,medium
8698,51407,3,226,3,0,0,0,RandD,medium
8699,51410,6,240,4,0,0,0,RandD,medium
8700,51413,3,253,5,1,0,0,RandD,low
8701,51415,4,174,3,1,0,0,RandD,low
8702,51420,3,213,2,0,0,0,marketing,low
8703,51428,4,195,2,0,0,0,sales,low
8704,51435,6,230,4,0,0,0,accounting,low
8705,8258,2,248,6,1,0,0,support,low
8706,51450,4,274,2,1,0,0,technical,low
8707,8528,4,217,2,0,0,0,management,low
8708,51468,6,229,6,0,0,0,marketing,low
8709,8714,5,173,3,0,0,0,marketing,low
8710,51475,2,146,4,0,0,0,marketing,low
8711,51488,5,151,5,0,0,0,sales,low
8712,51489,2,137,3,1,0,0,sales,low
8713,51492,3,198,3,0,0,0,sales,low
8714,51499,4,190,5,0,0,0,sales,low
8715,10296,4,206,3,0,0,0,sales,low
8716,51519,4,238,3,0,0,0,sales,low
8717,51523,3,193,2,1,0,0,sales,low
8718,51525,4,176,3,0,0,0,sales,low
8719,51549,6,121,5,0,0,0,sales,low
8720,51557,4,145,2,0,0,0,sales,low
8721,51558,4,212,3,1,0,0,sales,medium
8722,51562,3,198,4,0,0,0,sales,medium
8723,51590,3,189,4,1,0,0,sales,medium
8724,51601,2,200,3,0,0,0,sales,medium
8725,51606,4,217,5,0,0,0,sales,medium
8726,51617,5,245,3,0,0,0,sales,medium
8727,51623,3,260,3,0,0,0,sales,medium
8728,51631,5,206,5,0,0,0,sales,medium
8729,51635,3,249,2,0,0,0,sales,medium
8730,10419,4,154,2,1,0,0,accounting,medium
8731,51644,4,147,3,0,0,0,accounting,medium
8732,51655,3,148,2,0,0,0,accounting,medium
8733,51666,3,220,2,0,0,0,hr,high
8734,51669,3,241,3,0,0,0,hr,low
8735,51670,3,242,3,0,0,0,hr,medium
8736,51672,2,156,3,1,0,0,hr,medium
8737,51674,3,155,3,0,0,0,technical,medium
8738,51676,3,211,3,0,0,0,technical,medium
8739,51678,4,137,2,1,0,0,technical,low
8740,10566,2,269,2,0,0,0,technical,low
8741,51694,2,142,3,0,0,0,technical,low
8742,10834,5,267,2,0,0,0,technical,low
8743,51705,5,134,6,0,0,0,technical,low
8744,51708,5,287,4,0,0,0,technical,low
8745,51710,4,134,3,0,0,0,technical,low
8746,11135,3,185,2,0,0,0,technical,low
8747,51725,3,181,4,0,0,0,technical,medium
8748,51727,5,169,4,0,0,0,support,medium
8749,51728,3,201,6,0,0,0,support,medium
8750,11592,2,215,6,0,0,0,support,medium
8751,11595,3,222,5,0,0,0,support,medium
8752,51744,4,137,2,0,0,0,support,medium
8753,51752,6,176,5,0,0,0,support,medium
8754,12267,3,257,2,0,0,0,support,medium
8755,51773,3,224,4,0,0,0,support,medium
8756,51780,5,226,3,0,0,0,support,medium
8757,51781,5,196,3,0,0,0,support,medium
8758,12403,5,256,4,0,0,0,support,medium
8759,51787,3,153,4,0,0,0,technical,medium
8760,51790,4,221,3,0,0,0,technical,medium
8761,51792,3,236,3,0,0,0,technical,medium
8762,51795,5,137,3,0,0,0,management,medium
8763,51802,4,256,2,0,0,0,IT,medium
8764,51803,4,161,2,0,0,0,IT,medium
8765,51804,4,167,3,1,0,0,IT,medium
8766,51808,3,194,2,0,0,0,IT,medium
8767,51810,3,231,3,0,0,0,IT,medium
8768,51811,4,152,2,1,0,0,product_mng,medium
8769,51815,3,150,3,1,0,0,product_mng,medium
8770,12754,3,207,3,0,0,0,product_mng,medium
8771,51830,4,172,3,0,0,0,product_mng,medium
8772,51836,2,273,2,0,0,0,IT,high
8773,51838,4,134,3,0,0,0,RandD,high
8774,51851,3,109,2,0,0,0,RandD,high
8775,12847,4,124,3,1,0,0,RandD,high
8776,13490,4,253,4,0,0,0,RandD,high
8777,51871,5,224,3,0,0,0,RandD,high
8778,51872,3,217,2,0,0,0,marketing,high
8779,51875,3,148,4,0,0,0,sales,high
8780,51879,5,240,3,0,0,0,accounting,high
8781,51880,2,226,3,0,0,0,support,high
8782,13612,4,176,3,0,0,0,technical,high
8783,51893,4,248,3,0,0,0,management,high
8784,13681,2,206,2,0,0,0,marketing,low
8785,51897,3,192,3,1,0,0,marketing,low
8786,13745,3,140,4,0,0,0,marketing,low
8787,15723,4,141,3,0,0,0,sales,low
8788,51905,3,220,3,0,0,0,sales,low
8789,51908,4,140,3,0,0,0,sales,low
8790,51931,4,194,2,1,0,0,sales,low
8791,51932,2,228,3,0,0,0,sales,low
8792,51935,4,238,3,0,0,0,sales,low
8793,51942,3,207,3,0,0,0,sales,low
8794,17126,4,164,2,0,0,0,sales,low
8795,51952,3,224,3,0,0,0,sales,low
8796,51964,4,201,3,0,0,0,sales,low
8797,51971,3,171,2,0,0,0,sales,low
8798,17458,5,131,5,0,0,0,sales,low
8799,51982,6,239,4,0,0,0,sales,medium
8800,51983,3,202,3,1,0,0,sales,medium
8801,51996,3,137,3,1,0,0,sales,medium
8802,52002,4,153,3,0,0,0,sales,medium
8803,52008,4,219,4,1,0,0,sales,medium
8804,52009,3,194,3,1,0,0,sales,medium
8805,52011,4,228,3,0,0,0,sales,medium
8806,18194,4,177,5,0,0,0,accounting,medium
8807,52025,3,181,3,0,0,0,accounting,medium
8808,52032,4,280,3,0,0,0,accounting,medium
8809,52038,3,133,2,0,0,0,hr,medium
8810,52062,3,237,3,0,0,0,hr,medium
8811,52063,5,152,3,0,0,0,hr,high
8812,52066,5,280,6,1,0,0,hr,high
8813,52071,6,253,4,0,0,0,technical,high
8814,52075,5,105,4,0,0,0,technical,high
8815,52077,3,159,3,0,0,0,technical,high
8816,52097,4,257,2,0,0,0,technical,high
8817,18334,3,202,4,0,0,0,technical,high
8818,52120,3,241,3,0,0,0,technical,high
8819,52128,3,267,3,0,0,0,technical,low
8820,52134,4,175,6,0,0,0,technical,low
8821,52136,3,257,2,1,0,0,technical,low
8822,52143,4,240,3,0,0,0,technical,low
8823,52148,5,181,3,1,0,0,technical,low
8824,52158,3,271,3,0,0,0,support,low
8825,52193,5,151,3,0,0,0,support,low
8826,52196,2,168,3,0,0,0,support,low
8827,52199,4,265,3,0,0,0,support,medium
8828,52229,5,204,2,0,0,0,support,medium
8829,52232,4,223,3,0,0,0,support,medium
8830,52236,4,136,2,0,0,0,support,medium
8831,52237,5,184,2,0,0,0,support,medium
8832,52241,5,186,4,1,0,0,support,medium
8833,52243,3,128,3,0,0,0,support,medium
8834,18356,5,211,3,0,0,0,support,medium
8835,52267,4,236,4,1,0,0,technical,medium
8836,18690,3,214,2,0,0,0,technical,medium
8837,52276,4,274,3,0,0,0,technical,medium
8838,19051,5,165,3,1,0,0,management,medium
8839,52278,5,235,4,0,0,0,IT,medium
8840,52287,4,189,2,0,0,0,IT,medium
8841,52295,3,112,5,0,0,0,IT,medium
8842,52297,3,163,3,0,0,0,IT,medium
8843,52312,3,162,2,0,0,0,IT,medium
8844,52314,4,149,5,0,0,0,product_mng,medium
8845,19245,4,238,2,0,0,0,product_mng,medium
8846,52320,3,160,3,0,0,0,product_mng,medium
8847,52322,3,263,3,0,0,0,product_mng,medium
8848,52336,4,271,3,0,0,0,IT,medium
8849,52344,4,221,3,0,0,0,RandD,medium
8850,52345,3,255,2,1,0,0,RandD,high
8851,52348,4,170,4,0,0,0,RandD,low
8852,52356,4,190,4,1,0,0,RandD,medium
8853,52372,4,216,4,0,0,0,RandD,medium
8854,52375,3,249,3,0,0,0,marketing,medium
8855,52387,3,174,3,0,0,0,sales,medium
8856,52395,4,265,4,1,0,0,accounting,medium
8857,52398,2,206,4,0,0,0,support,medium
8858,52402,4,222,3,0,0,0,technical,medium
8859,52404,5,152,3,1,0,0,management,medium
8860,52412,4,221,2,0,0,0,marketing,medium
8861,19399,5,239,2,0,0,0,marketing,medium
8862,52427,6,217,4,0,0,0,marketing,low
8863,52429,3,164,2,0,0,0,sales,low
8864,52436,3,142,3,0,0,0,sales,low
8865,52442,4,181,3,1,0,0,sales,low
8866,52444,4,207,5,0,0,0,sales,low
8867,52446,2,167,3,0,0,0,sales,low
8868,52450,3,243,2,0,0,0,sales,low
8869,52460,4,231,3,0,0,0,sales,high
8870,52475,4,250,3,1,0,0,sales,low
8871,52476,3,145,2,0,0,0,sales,high
8872,52485,4,190,6,0,0,0,sales,high
8873,52489,2,128,2,0,0,0,sales,low
8874,52503,5,254,3,1,0,0,sales,low
8875,52531,3,145,4,1,0,0,sales,high
8876,52534,4,246,3,0,0,0,sales,low
8877,52536,5,246,2,0,0,0,sales,medium
8878,52544,5,236,3,0,0,0,sales,high
8879,52552,3,234,3,0,0,0,sales,medium
8880,21080,3,247,2,0,0,0,sales,medium
8881,23063,3,154,3,0,0,0,sales,medium
8882,52593,3,228,5,0,0,0,accounting,medium
8883,52599,4,209,3,1,0,0,accounting,high
8884,52601,5,173,2,0,0,0,accounting,medium
8885,52609,4,206,2,0,0,0,hr,medium
8886,52615,3,151,2,1,0,0,hr,medium
8887,23240,4,196,4,1,0,0,hr,high
8888,52617,3,229,2,1,0,0,hr,medium
8889,52620,3,235,4,0,0,0,technical,high
8890,23947,4,200,3,0,0,0,technical,low
8891,52624,4,261,6,0,0,0,technical,medium
8892,52627,4,165,3,0,0,0,technical,medium
8893,52640,3,165,4,0,0,0,technical,medium
8894,52644,5,255,2,0,0,0,technical,medium
8895,52645,5,185,5,0,0,0,technical,low
8896,48320,4,229,3,1,0,0,technical,low
8897,25283,3,153,3,0,0,0,technical,low
8898,52651,4,238,2,0,0,0,technical,low
8899,52652,3,199,2,0,0,0,technical,low
8900,26406,3,185,2,1,0,0,support,low
8901,52656,3,196,6,1,0,0,support,low
8902,52657,4,201,4,0,0,0,support,low
8903,26598,3,189,2,1,0,0,support,low
8904,52679,2,250,5,0,0,0,support,low
8905,52701,4,254,2,0,0,0,support,high
8906,52708,3,212,3,1,0,0,support,low
8907,52709,5,196,5,1,0,0,support,low
8908,52716,4,146,3,0,0,0,support,low
8909,52718,3,250,3,0,0,0,support,low
8910,52719,3,266,2,1,0,0,support,high
8911,29865,4,133,2,0,0,0,technical,low
8912,52730,4,181,3,0,0,0,technical,low
8913,31194,6,282,6,1,0,0,technical,low
8914,52735,2,173,2,1,0,0,management,high
8915,52736,5,237,2,0,0,0,IT,low
8916,52741,3,202,2,0,0,0,IT,medium
8917,52742,3,162,2,0,0,0,IT,high
8918,33369,3,248,3,0,0,0,IT,medium
8919,52751,3,165,3,0,0,0,IT,high
8920,52752,2,216,2,0,0,0,product_mng,medium
8921,52756,4,143,6,0,0,0,product_mng,medium
8922,52759,3,254,3,0,0,0,product_mng,medium
8923,52767,3,186,3,0,0,0,product_mng,medium
8924,34597,4,245,4,0,0,0,IT,medium
8925,35319,3,157,3,0,0,0,RandD,medium
8926,52782,3,184,3,0,0,0,RandD,medium
8927,52785,4,210,3,0,0,0,RandD,medium
8928,52787,4,137,2,1,0,0,RandD,high
8929,52788,3,145,2,0,0,0,RandD,low
8930,52798,4,181,3,0,0,0,marketing,medium
8931,52799,3,174,3,0,0,0,sales,medium
8932,52810,5,183,3,1,0,0,accounting,medium
8933,37384,4,171,4,1,0,0,support,medium
8934,52813,2,190,2,0,0,0,technical,medium
8935,52831,4,142,3,0,0,0,management,medium
8936,52836,3,198,3,0,0,0,marketing,medium
8937,37523,3,185,3,0,0,0,marketing,medium
8938,52838,4,171,3,1,0,0,marketing,medium
8939,52839,4,264,3,0,0,0,sales,high
8940,37764,3,175,3,0,0,0,sales,low
8941,52846,5,210,2,1,0,0,sales,low
8942,52854,4,212,3,0,0,0,sales,low
8943,38753,4,97,2,0,0,0,sales,high
8944,52868,4,214,3,0,0,0,sales,low
8945,52869,4,244,3,0,0,0,sales,low
8946,52874,3,246,3,0,0,0,sales,low
8947,52884,3,115,6,0,0,0,sales,high
8948,52899,3,237,5,0,0,0,sales,low
